"oid","fk_books","fk_langs"
84754276,14142,"de"
84754324,14143,"nl"
84754277,14144,"sv"
84754284,14151,"fr"
84754285,14152,"fi"
84754289,14155,"fr"
84754290,14156,"fr"
84754291,14157,"fr"
84754292,14158,"fr"
84754293,14159,"fr"
84754294,14160,"nl"
84754295,14161,"fi"
84754296,14162,"fr"
84754297,14163,"fr"
84754298,14164,"fi"
84754311,14177,"nl"
84754312,14178,"nl"
84754315,14181,"nl"
84754325,14190,"nl"
84754329,14192,"fr"
84754335,14198,"nl"
84754342,14205,"tl"
84754344,14207,"fi"
84754345,14208,"fi"
84754347,14210,"nl"
84754348,14212,"fi"
84754350,14214,"fi"
84754351,14215,"tl"
84754357,14221,"de"
84754359,14223,"de"
84754361,14225,"de"
84754379,14235,"es"
84754371,14236,"es"
84754384,14247,"fr"
84754388,14251,"fr"
84754391,14254,"fi"
84754396,14258,"fr"
84754397,14259,"fr"
84754405,14267,"fi"
84754407,14269,"nl"
84754408,14270,"tl"
84754409,14271,"tl"
84754419,14281,"nl"
84754423,14285,"fr"
84754424,14286,"fr"
84754425,14287,"fr"
84754426,14288,"fr"
84754430,14292,"fi"
84754434,14296,"pt"
84754445,14306,"fi"
84754446,14307,"es"
84754447,14308,"es"
84754448,14309,"fr"
84754449,14310,"fr"
84754450,14311,"es"
84754457,14318,"es"
84754468,14329,"es"
84754469,14330,"de"
84754475,14336,"fi"
84754476,14337,"fi"
84754479,14340,"de"
84754482,14343,"fr"
84754488,14349,"fi"
84754490,14351,"fi"
84754493,14354,"cy"
84754509,14370,"it"
84754512,14372,"fr"
84754525,14385,"fi"
84754526,14386,"fi"
84754527,14387,"fi"
84754528,14388,"fi"
84754537,14397,"fr"
84754538,14398,"fr"
84754539,14399,"fr"
84754541,14401,"nl"
84754544,14404,"fr"
84754573,14433,"fi"
84754574,14434,"fi"
84754575,14435,"fi"
84754578,14438,"fi"
84754579,14439,"fi"
84754580,14440,"fi"
84754647,14503,"pt"
84754643,14505,"fi"
84754645,14507,"nl"
84754651,14512,"fr"
84754668,14529,"ang"
84754675,14536,"fr"
84754676,14537,"fr"
84754677,14538,"fr"
84754678,14539,"fr"
84754680,14541,"fr"
84754686,14547,"cy"
84754698,14559,"nl"
84754706,14560,"nl"
84754699,14561,"nl"
84754702,14564,"fr"
84754820,14568,"enm"
84754707,14569,"fi"
84754708,14570,"fi"
84754718,14580,"nl"
84754746,14607,"fi"
84754748,14609,"fr"
84754759,14620,"pt"
84754760,14621,"pt"
84754761,14622,"pt"
84754785,14648,"nl"
84754786,14649,"fi"
84754787,14650,"fi"
84754788,14651,"fi"
84754803,14666,"nl"
84754806,14670,"sv"
84754813,14677,"fr"
84754828,14683,"fr"
84754831,14686,"no"
84754833,14688,"fr"
84754839,14692,"fr"
84754840,14693,"fr"
84754847,14700,"de"
84754849,14702,"fr"
84754850,14703,"fr"
84754851,14704,"fr"
84754852,14705,"fr"
84754859,14713,"fr"
84754864,14718,"fi"
84754865,14719,"fi"
84754866,14720,"fr"
84754868,14722,"es"
84754870,14724,"fi"
84754873,14727,"fi"
84754879,14733,"fi"
84754882,14736,"fi"
84754883,14737,"fi"
84754884,14738,"fi"
84754887,14741,"ru"
84754896,14751,"fr"
84754909,14765,"es"
84754912,14768,"ca"
84754917,14773,"fi"
84754918,14774,"fi"
84754919,14775,"fi"
84754931,14788,"fr"
84754932,14789,"fr"
84754933,14790,"fr"
84754934,14791,"fr"
84754935,14792,"fr"
84754936,14793,"fr"
84754938,14794,"tl"
84754939,14795,"es"
84754940,14796,"es"
84754943,14799,"fr"
84754944,14801,"fi"
84754945,14802,"fi"
84754946,14803,"fr"
84754947,14804,"fr"
84754948,14805,"fr"
84754949,14806,"fr"
84754950,14807,"fi"
84754955,14810,"fr"
84754962,14816,"ca"
84754964,14819,"fi"
84754965,14820,"fr"
84754967,14822,"tl"
84754971,14826,"nl"
84754972,14827,"fr"
84754973,14828,"fr"
84754975,14830,"nl"
84754983,14839,"es"
84754984,14840,"fi"
84754993,14847,"fi"
84754996,14850,"nl"
84755007,14861,"fi"
84755008,14862,"fi"
84755010,14864,"fi"
84755011,14865,"cy"
84755041,14894,"fi"
84755051,14904,"pt"
84755052,14905,"fr"
84755058,14911,"fr"
84755059,14912,"fr"
84755060,14913,"fr"
84755062,14915,"de"
84755065,14918,"fr"
84755091,14944,"es"
84756553,14945,"la"
84755096,14949,"fi"
84755097,14950,"fi"
84755103,14956,"fi"
84755106,14959,"la"
84755110,14962,"de"
84755134,14970,"la"
84755129,14982,"tl"
84755130,14983,"fi"
84755144,14993,"nah"
84755146,14995,"es"
84755148,14997,"de"
84755158,15008,"sr"
84755159,15009,"fi"
84755160,15010,"fi"
84755173,15023,"fi"
84755174,15024,"sv"
84755177,15027,"es"
84755178,15028,"de"
84755183,15032,"fr"
84755188,15037,"nl"
84755189,15038,"nl"
84755190,15039,"nl"
84755197,15046,"es"
84755198,15047,"pt"
84755199,15048,"nl"
84755205,15054,"es"
84755207,15056,"nl"
84755208,15057,"fr"
84755209,15058,"fr"
84755210,15059,"fr"
84755211,15060,"fr"
84755212,15061,"fi"
84755213,15062,"fi"
84755220,15066,"es"
84755222,15068,"de"
84755224,15070,"de"
84755225,15071,"fr"
84755229,15075,"fr"
84755237,15083,"nl"
84755239,15085,"fi"
84755244,15090,"fi"
84755258,15104,"fi"
84755259,15105,"fi"
84755261,15107,"fr"
84755266,15112,"fr"
84755267,15113,"fr"
84755269,15115,"es"
84755282,15127,"es"
84755284,15129,"tl"
84755291,15136,"it"
84755294,15139,"it"
84755300,15146,"fr"
84755304,15150,"fr"
84755306,15152,"fr"
84755317,15163,"nl"
84755332,15178,"is"
84755453,15201,"pl"
84755357,15203,"fr"
84755360,15206,"es"
84755361,15208,"fr"
84755365,15212,"fr"
84755366,15213,"de"
84755355,15215,"nl"
84755371,15217,"fi"
84755380,15226,"fr"
84755389,15235,"fr"
84755390,15236,"nl"
84755393,15239,"fr"
84755418,15264,"fi"
84755421,15267,"de"
84755422,15267,"fr"
84755428,15273,"nl"
84755441,15286,"fr"
84755442,15287,"fr"
84755443,15288,"fr"
84755446,15291,"no"
84755447,15292,"fi"
84755450,15295,"fr"
84755451,15296,"fr"
84755452,15297,"fr"
84755459,15303,"fr"
84755461,15305,"fr"
84755478,15309,"myn"
84755479,15310,"fr"
84773603,15310,"nai"
84755467,15312,"fr"
84755469,15314,"fi"
84755471,15316,"fi"
84755473,15318,"fi"
84755481,15324,"fr"
84755491,15334,"es"
84755496,15339,"fi"
84755497,15340,"fi"
84755498,15341,"fi"
84755503,15346,"ca"
84755504,15347,"ca"
84755509,15353,"es"
84755518,15361,"fr"
84755528,15371,"fr"
84755529,15372,"fr"
84755532,15375,"fr"
84755546,15388,"fr"
84755553,15395,"fi"
84755555,15397,"fr"
84755561,15403,"nl"
84755576,15418,"tl"
84755579,15421,"es"
84755582,15423,"fi"
84755592,15433,"fr"
84755593,15434,"fr"
84755599,15440,"fi"
84755617,15458,"fr"
84755618,15459,"fr"
84755621,15462,"fr"
84755622,15463,"fr"
84755656,15497,"nl"
84755658,15499,"fi"
84755659,15500,"fi"
84755660,15501,"fi"
84755664,15505,"de"
84755672,15513,"fi"
84755673,15514,"fi"
84755674,15515,"fi"
84755690,15531,"es"
84755691,15531,"tl"
84755694,15532,"es"
84755705,15543,"fr"
84755722,15548,"ilo"
84755715,15554,"fr"
84755716,15555,"fr"
84755717,15556,"fr"
84755718,15557,"fr"
84755719,15558,"fr"
84755720,15559,"de"
84755736,15574,"fr"
84755741,15579,"fr"
84755744,15582,"la"
84755754,15584,"fr"
84755750,15589,"fr"
84755756,15593,"fr"
84755761,15598,"fr"
84755774,15611,"fi"
84755787,15624,"ilo"
84755789,15626,"fr"
84755791,15628,"tl"
84755795,15632,"fi"
84755796,15633,"es"
84755798,15635,"fr"
84755800,15637,"fi"
84755805,15642,"fr"
84755806,15643,"fi"
84755808,15645,"fr"
84755809,15646,"fr"
84755831,15668,"pt"
84755832,15669,"no"
84755837,15674,"pt"
84755839,15676,"fi"
84755842,15680,"la"
84755844,15682,"nl"
84755848,15686,"fr"
84755852,15690,"nl"
84755854,15692,"fi"
84755865,15703,"sv"
84755873,15711,"de"
84755879,15719,"sv"
84755885,15724,"sv"
84755890,15725,"es"
84755894,15731,"sv"
84755895,15732,"fr"
84755897,15734,"de"
84755899,15736,"de"
84755902,15739,"fr"
84755911,15748,"no"
84755916,15753,"sv"
84755917,15754,"fi"
84755919,15756,"de"
84755920,15757,"es"
84755924,15761,"sv"
84755927,15764,"fi"
84755928,15765,"fi"
84755960,15781,"es"
84755946,15783,"sv"
84755949,15786,"sv"
84755950,15787,"de"
84755959,15790,"fr"
84755953,15791,"sr"
84755970,15804,"fr"
84755971,15805,"fr"
84755972,15806,"fi"
84755977,15811,"fr"
84755979,15813,"de"
84755980,15814,"fi"
84755981,15815,"fr"
84755982,15816,"fr"
84755987,15821,"sv"
84755989,15823,"fr"
84755998,15832,"fi"
84756008,15842,"fi"
84756010,15844,"fr"
84756011,15845,"tl"
84756012,15846,"fr"
84756013,15847,"fr"
84756014,15848,"fr"
84756015,15849,"fr"
84756036,15871,"fr"
84756048,15882,"fr"
84756051,15885,"fr"
84756056,15890,"de"
84756057,15891,"de"
84756063,15897,"fi"
84756064,15898,"de"
84756073,15907,"fr"
84756074,15908,"fi"
84756082,15915,"fr"
84756108,15942,"fr"
84756109,15943,"fr"
84756116,15949,"ia"
84756119,15952,"de"
84756126,15959,"sv"
84756134,15967,"fi"
84756136,15969,"fi"
84756141,15974,"nl"
84756142,15975,"nl"
84756147,15980,"tl"
84756148,15981,"tl"
84756154,15987,"fi"
84756155,15988,"fi"
84756157,15990,"nl"
84756160,15993,"fi"
84756162,15995,"de"
84756168,16020,"fr"
84756169,16021,"fr"
84756170,16022,"fr"
84756171,16023,"fr"
84756201,16034,"fi"
84756210,16043,"nl"
84756212,16045,"nl"
84756237,16059,"es"
84756228,16061,"nl"
84756229,16062,"nl"
84756230,16063,"nl"
84756233,16066,"fr"
84756234,16067,"fr"
84756235,16068,"fi"
84756236,16069,"fi"
84756239,16071,"fi"
84756240,16072,"fi"
84756243,16075,"fi"
84756250,16082,"es"
84756269,16102,"nl"
84756272,16105,"es"
84756276,16109,"es"
84756277,16110,"es"
84756278,16111,"pt"
84756284,16117,"nl"
84756292,16119,"es"
84756293,16119,"tl"
84756287,16120,"fi"
84756289,16122,"ga"
84756297,16128,"fr"
84756301,16132,"es"
84756323,16149,"es"
84756324,16149,"ilo"
84756331,16157,"tl"
84756363,16187,"fur"
84756364,16188,"fur"
84756365,16189,"fur"
84756361,16190,"fur"
84756375,16201,"es"
84756384,16210,"fr"
84756385,16211,"fi"
84756386,16212,"fi"
84756391,16214,"pt"
84756392,16218,"pt"
84756393,16219,"pt"
84756397,16223,"fi"
84756408,16234,"fr"
84756409,16235,"fr"
84756410,16236,"fr"
84756411,16237,"fr"
84756412,16238,"fr"
84756413,16239,"fr"
84756414,16240,"fr"
84756434,16260,"fr"
84756436,16262,"fi"
84756438,16264,"de"
84756453,16278,"de"
84756454,16279,"de"
84756455,16280,"de"
84756460,16286,"fr"
84756475,16301,"de"
84756476,16302,"de"
84756478,16304,"de"
84756485,16311,"tl"
84756486,16312,"tl"
84756487,16313,"fi"
84756488,16314,"fi"
84756489,16315,"fi"
84756492,16318,"fi"
84756493,16319,"es"
84756501,16326,"fi"
84756508,16333,"fi"
84756511,16336,"fr"
84756540,16365,"fi"
84756547,16372,"es"
84756549,16374,"fi"
84756560,16384,"pt"
84756561,16385,"pt"
84756562,16386,"tl"
84756564,16388,"fr"
84756567,16391,"fi"
84756568,16392,"fi"
84756569,16393,"fi"
84756571,16395,"fi"
84756575,16400,"la"
84756587,16411,"fi"
84756589,16413,"es"
84756597,16421,"fr"
84756601,16425,"pt"
84756604,16428,"pt"
84756605,16429,"pt"
84756615,16439,"la"
84756619,16443,"pt"
84756622,16446,"tl"
84756641,16465,"fr"
84756657,16481,"fi"
84756658,16482,"fi"
84756659,16483,"fi"
84756660,16484,"es"
84756665,16489,"it"
84756666,16490,"fi"
84756668,16492,"fr"
84756675,16499,"fr"
84756703,16527,"ru"
84756709,16533,"fi"
84756719,16543,"af"
84756738,16561,"la"
84756739,16562,"la"
84758924,16564,"la"
84756747,16569,"nl"
84756749,16571,"pt"
84756758,16582,"fi"
84756760,16584,"fi"
84756766,16590,"nl"
84756794,16618,"fi"
84756796,16620,"fi"
84756797,16621,"fi"
84756801,16625,"es"
84756809,16633,"pt"
84756817,16641,"tl"
84756818,16642,"nl"
84756825,16649,"fr"
84756828,16652,"fi"
84756832,16656,"tl"
84756841,16665,"no"
84756844,16668,"fi"
84756846,16670,"es"
84756854,16678,"fi"
84756863,16687,"fi"
84756865,16689,"fi"
84756869,16694,"fi"
84756872,16696,"is"
84756877,16701,"nl"
84756884,16708,"fi"
84756885,16709,"fr"
84756886,16710,"fr"
84756894,16718,"de"
84756899,16723,"fi"
84756901,16725,"nl"
84756919,16743,"fr"
84756930,16754,"fi"
84756931,16755,"nl"
84756934,16758,"fr"
84756950,16774,"fi"
84756964,16789,"fr"
84756969,16794,"fi"
84756970,16795,"fr"
84756971,16796,"fr"
84756981,16806,"fi"
84756994,16811,"kld"
84756987,16812,"fr"
84756988,16813,"fr"
84756989,16814,"fr"
84756995,16815,"fr"
84756996,16816,"fr"
84756990,16817,"fr"
84756991,16818,"fr"
84756992,16819,"fr"
84756993,16820,"fr"
84757000,16824,"fr"
84757001,16825,"fr"
84757002,16826,"fr"
84757003,16827,"fr"
84757004,16828,"fr"
84757005,16829,"nl"
84757006,16830,"nl"
84757008,16832,"nl"
84757013,16837,"fi"
84757014,16838,"fi"
84757017,16841,"nl"
84757018,16842,"nl"
84757019,16843,"cs"
84757156,16845,"enm"
84757022,16846,"is"
84757024,16848,"fr"
84757025,16849,"fr"
84757026,16850,"fr"
84757027,16851,"fr"
84757028,16852,"fr"
84757030,16854,"fi"
84757038,16862,"fr"
84757051,16874,"fr"
84757052,16875,"fr"
84757053,16876,"fr"
84757057,16880,"de"
84757058,16881,"nl"
84757059,16882,"nl"
84757060,16883,"fr"
84757061,16884,"fr"
84757062,16885,"fr"
84757063,16886,"fr"
84757064,16887,"fr"
84757065,16888,"fr"
84757070,16893,"fi"
84757076,16899,"tl"
84757078,16901,"fr"
84757097,16920,"it"
84757099,16922,"pt"
84757110,16934,"fr"
84757121,16944,"fi"
84757129,16952,"it"
84757138,16961,"es"
84757150,16967,"eo"
84757147,16970,"nl"
84757159,16980,"it"
84757167,16988,"fr"
84757168,16989,"fr"
84757181,17004,"fr"
84757182,17005,"pt"
84757184,17007,"de"
84757188,17010,"fr"
84757191,17013,"es"
84757193,17015,"sv"
84757201,17023,"tl"
84757203,17025,"is"
84757206,17033,"fi"
84757208,17035,"it"
84757209,17036,"pt"
84757217,17044,"fr"
84757219,17046,"ca"
84757243,17070,"tl"
84757245,17072,"nl"
84757246,17073,"es"
84757291,17076,"nl"
84757292,17077,"nl"
84757293,17078,"nl"
84757249,17079,"nl"
84757250,17080,"nl"
84757252,17082,"nl"
84757263,17092,"fi"
84757269,17098,"fr"
84757276,17105,"fr"
84757277,17106,"fr"
84757285,17114,"fi"
84757295,17116,"tl"
84757300,17121,"nl"
84757302,17123,"fr"
84757306,17127,"fi"
84757309,17130,"de"
84757318,17139,"nl"
84757319,17140,"fr"
84757321,17142,"de"
84757322,17143,"de"
84757855,17153,"de"
84757339,17161,"de"
84757348,17169,"de"
84757356,17177,"pt"
84757582,17179,"enm"
84757363,17184,"fr"
84757365,17186,"pt"
84757372,17193,"pt"
84757398,17219,"ca"
84757402,17223,"es"
84757404,17225,"fr"
84757416,17230,"fr"
84757409,17231,"fr"
84757410,17232,"fr"
84757411,17233,"fr"
84757412,17234,"fr"
84757413,17235,"fr"
84757414,17236,"fr"
84757417,17238,"fr"
84757419,17240,"fr"
84757421,17242,"fr"
84757427,17248,"fr"
84757430,17251,"fr"
84757431,17252,"fr"
84757436,17257,"tl"
84757437,17258,"fr"
84757439,17261,"fr"
84757442,17264,"fr"
84757445,17267,"fr"
84757449,17271,"fr"
84757459,17281,"fr"
84757463,17285,"fr"
84757474,17295,"fi"
84757477,17298,"fr"
84757483,17304,"nl"
84757485,17305,"nl"
84757490,17311,"fr"
84757491,17312,"fi"
84757492,17313,"fi"
84757496,17317,"es"
84757498,17319,"fr"
84757514,17335,"fr"
84757515,17336,"nl"
84757516,17337,"nl"
84757517,17338,"es"
84757518,17339,"nl"
84757519,17340,"es"
84757520,17341,"es"
84757523,17344,"fr"
84757524,17345,"fr"
84757532,17353,"fr"
84757539,17360,"fr"
84757541,17362,"de"
84757542,17363,"fr"
84757551,17372,"fr"
84757558,17379,"de"
84757559,17380,"fi"
84757562,17383,"de"
84757578,17399,"fr"
84757581,17400,"enm"
84757586,17406,"es"
84757590,17410,"ca"
84757593,17413,"de"
84757599,17419,"fr"
84757600,17420,"fr"
84757604,17425,"eo"
84757610,17430,"es"
84757611,17431,"nl"
84757612,17432,"nl"
84757620,17440,"it"
84757622,17441,"tl"
84757627,17443,"es"
84757628,17447,"fi"
84757635,17454,"de"
84757638,17457,"fr"
84757639,17458,"fr"
84757640,17459,"fr"
84757649,17468,"nl"
84757654,17473,"pl"
84757660,17479,"tl"
84757663,17482,"eo"
84757665,17484,"nl"
84757667,17486,"fi"
84757670,17489,"fr"
84757672,17491,"es"
84757674,17493,"fr"
84757675,17494,"fr"
84757680,17501,"fr"
84757682,17503,"pt"
84757684,17505,"fr"
84757690,17509,"fr"
84757696,17515,"pt"
84757697,17516,"fr"
84757698,17517,"fr"
84757699,17518,"fr"
84757700,17519,"fr"
84757749,17523,"nl"
84757750,17524,"nl"
84757751,17525,"nl"
84757703,17526,"nl"
84757704,17527,"nl"
84757705,17528,"nl"
84757706,17529,"fi"
84757710,17533,"fr"
84757711,17534,"pt"
84757752,17537,"nl"
84757877,17538,"fr"
84757753,17539,"nl"
84757714,17540,"fr"
84757715,17541,"fr"
84757716,17542,"fr"
84757717,17543,"fr"
84767602,17544,"oc"
84757723,17549,"nl"
84757727,17550,"fr"
84757724,17551,"fr"
84757725,17552,"fr"
84757726,17553,"fr"
84757754,17554,"nl"
84757728,17555,"fr"
84757730,17557,"fr"
84757734,17561,"fr"
84757738,17565,"fr"
84757746,17573,"fr"
84757756,17577,"fr"
84757757,17578,"fr"
84757759,17580,"nl"
84757762,17583,"ca"
84757765,17586,"fi"
84757768,17589,"fr"
84757769,17590,"fr"
84757770,17591,"pt"
84757772,17593,"nl"
84757793,17599,"de"
84757794,17600,"de"
84757779,17602,"fr"
84757782,17605,"fr"
84757787,17610,"pt"
84757803,17622,"de"
84757804,17623,"fr"
84757809,17628,"fi"
84757812,17631,"fr"
84757813,17632,"fr"
84757818,17637,"nl"
84757819,17638,"fi"
84757820,17639,"pt"
84757821,17640,"fr"
84757822,17641,"fr"
84757824,17643,"fr"
84757825,17644,"nl"
84757827,17646,"fr"
84757832,17651,"fi"
84757837,17656,"fr"
84757838,17657,"de"
84757840,17659,"nl"
84757841,17660,"fr"
84757842,17661,"fr"
84757843,17662,"fr"
84757845,17664,"de"
84757847,17665,"eo"
84757849,17668,"fr"
84757851,17670,"fr"
84757852,17671,"it"
84757854,17673,"fr"
84757856,17674,"fi"
84757857,17675,"fr"
84757858,17676,"fr"
84757867,17685,"nl"
84757868,17686,"fi"
84757869,17687,"it"
84757870,17688,"fr"
84757873,17691,"fr"
84757874,17692,"fr"
84757875,17693,"fr"
84757879,17696,"fr"
84757889,17706,"nl"
84757896,17707,"fr"
84757890,17708,"fr"
84757891,17709,"fr"
84757903,17713,"la"
84757897,17714,"fr"
84757898,17715,"fr"
84757899,17716,"fr"
84757900,17717,"fr"
84757914,17729,"nl"
84757919,17734,"fr"
84757934,17736,"fr"
84757922,17738,"fr"
84757923,17739,"fr"
84757930,17746,"fr"
84757931,17747,"fr"
84757937,17752,"fr"
84757941,17757,"fr"
84757942,17758,"fr"
84757970,17786,"tl"
84757971,17787,"tl"
84757972,17788,"fi"
84757975,17791,"fr"
84757978,17794,"fr"
84757979,17795,"fr"
84757980,17796,"fr"
84757982,17798,"fr"
84757989,17805,"it"
84757992,17808,"fr"
84757993,17809,"fr"
84757994,17810,"fr"
84757996,17812,"fi"
84757998,17814,"el"
84758002,17818,"fi"
84758003,17819,"ca"
84758006,17822,"nl"
84758012,17828,"fr"
84758014,17830,"fr"
84758015,17831,"fr"
84758016,17832,"fr"
84758019,17834,"fr"
84758018,17834,"it"
84758027,17835,"nap"
84758020,17836,"it"
84758021,17837,"it"
84758022,17838,"it"
84758023,17839,"el"
84758024,17840,"fr"
84758031,17846,"fi"
84758032,17847,"it"
84758034,17849,"it"
84758035,17850,"it"
84758037,17852,"it"
84758038,17853,"it"
84758042,17858,"it"
84758044,17859,"la"
84758053,17868,"fr"
84758054,17869,"fr"
84758059,17874,"it"
84758061,17876,"it"
84758063,17879,"fr"
84758064,17880,"fr"
84758068,17883,"it"
84758074,17889,"it"
84758080,17895,"pt"
84758081,17896,"it"
84758084,17899,"fr"
84758085,17900,"fi"
84758088,17904,"sv"
84758089,17905,"it"
84758090,17906,"it"
84758091,17907,"it"
84758093,17908,"it"
84758094,17909,"it"
84758096,17911,"fr"
84758097,17912,"fi"
84758099,17914,"fr"
84758100,17915,"fr"
84758101,17916,"fr"
84758108,17924,"fi"
84758109,17925,"fi"
84758111,17927,"pt"
84758114,17930,"fr"
84758115,17931,"fi"
84758124,17940,"fr"
84758125,17941,"fr"
84758126,17942,"fr"
84758130,17945,"eo"
84758132,17947,"fr"
84758134,17949,"fr"
84758135,17950,"fr"
84758136,17951,"fr"
84758147,17962,"pt"
84758148,17963,"fr"
84758159,17974,"es"
84758160,17975,"fi"
84758165,17980,"fr"
84758168,17983,"fr"
84758169,17984,"fr"
84758171,17986,"it"
84758174,17989,"fr"
84758175,17990,"fr"
84758176,17991,"fr"
84758177,17992,"fr"
84758180,17995,"el"
84758181,17996,"el"
84758186,18003,"fr"
84758188,18005,"es"
84758189,18006,"fr"
84758191,18008,"it"
84758198,18014,"fr"
84758199,18015,"fr"
84758200,18016,"nl"
84758201,18017,"sv"
84758207,18023,"nl"
84758208,18024,"fr"
84758210,18026,"pt"
84758211,18027,"fr"
84758212,18028,"fr"
84758213,18029,"fr"
84758214,18030,"fi"
84758218,18034,"fr"
84758227,18043,"sv"
84758230,18046,"it"
84758239,18055,"fr"
84758243,18059,"fr"
84758245,18061,"fr"
84758248,18064,"fr"
84758250,18066,"nl"
84758251,18067,"fr"
84758253,18069,"nl"
84758256,18072,"nl"
84758257,18073,"fr"
84758258,18074,"fr"
84758259,18075,"fr"
84758265,18081,"fr"
84758266,18082,"pt"
84758267,18083,"fr"
84758268,18084,"fr"
